VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,source_file
2,2017-11-29 22:19:33,2017-11-29 22:50:49,N,1,61,201,5,12.25,37.0,0.5,0.5,0.0,2.16,,0.3,40.46,2,1,,green_tripdata_2017-11.parquet
2,2017-03-07 04:26:35,2017-03-07 04:41:42,N,1,223,126,6,4.73,17.5,0.5,0.5,0.0,8.0,,0.3,26.8,2,1,,green_tripdata_2017-03.parquet
1,2017-03-17 04:42:27,2017-03-17 05:10:34,N,1,129,94,3,11.0,33.5,0.5,0.5,0.0,8.0,,0.3,42.8,2,1,,green_tripdata_2017-03.parquet
2,2017-03-22 21:51:52,2017-03-22 22:02:27,N,1,223,74,6,3.49,12.5,0.5,0.5,0.0,8.0,,0.3,21.8,2,1,,green_tripdata_2017-03.parquet
2,2017-01-01 01:17:53,2017-01-01 01:40:29,N,1,243,83,3,11.57,33.0,0.5,0.5,0.0,8.0,,0.3,42.3,2,1,,green_tripdata_2017-01.parquet
2,2017-01-01 01:43:02,2017-01-01 02:05:53,N,1,83,248,3,11.84,33.5,0.5,0.5,0.0,8.0,,0.3,42.8,2,1,,green_tripdata_2017-01.parquet
2,2017-01-15 03:23:41,2017-01-15 03:40:09,N,1,223,220,6,9.24,26.5,0.5,0.5,0.0,8.0,,0.3,35.8,2,1,,green_tripdata_2017-01.parquet
2,2017-01-16 22:05:28,2017-01-16 22:18:03,N,1,223,75,3,4.77,16.0,0.5,0.5,0.0,8.0,,0.3,25.3,2,1,,green_tripdata_2017-01.parquet
2,2017-02-05 05:58:16,2017-02-05 06:17:03,N,1,193,42,3,5.96,20.5,0.5,0.5,0.0,8.0,,0.3,29.8,2,1,,green_tripdata_2017-02.parquet
2,2017-02-06 00:38:34,2017-02-06 00:49:58,N,1,260,168,6,5.49,17.5,0.5,0.5,0.0,8.0,,0.3,26.8,2,1,,green_tripdata_2017-02.parquet
2,2017-04-26 23:43:03,2017-04-27 00:00:59,N,1,223,243,6,7.62,23.0,0.5,0.5,0.0,8.5,,0.3,32.8,2,1,,green_tripdata_2017-04.parquet
2,2017-05-08 04:31:33,2017-05-08 04:51:28,N,1,82,20,3,10.0,29.0,0.5,0.5,0.0,8.5,,0.3,38.8,2,1,,green_tripdata_2017-05.parquet
2,2017-05-28 04:09:48,2017-05-28 04:25:11,N,1,179,20,6,9.23,26.5,0.5,0.5,0.0,8.5,,0.3,36.3,2,1,,green_tripdata_2017-05.parquet
2,2017-06-18 03:12:49,2017-06-18 03:32:50,N,1,129,244,5,9.27,28.0,0.5,0.5,0.0,8.5,,0.3,37.8,2,1,,green_tripdata_2017-06.parquet
2,2017-10-10 22:24:57,2017-10-10 22:40:17,N,1,223,41,6,3.8,15.5,0.5,0.5,0.0,8.5,,0.3,25.3,2,1,,green_tripdata_2017-10.parquet
2,2017-10-20 20:21:21,2017-10-20 20:36:20,N,1,262,138,6,7.34,21.5,0.5,0.5,0.0,8.5,,0.3,31.3,2,1,,green_tripdata_2017-10.parquet
2,2017-10-31 20:08:56,2017-10-31 20:25:46,N,1,223,166,6,4.76,17.0,0.5,0.5,0.0,8.5,,0.3,26.8,2,1,,green_tripdata_2017-10.parquet
2,2017-07-09 03:52:48,2017-07-09 04:18:48,N,1,82,241,4,11.84,35.0,0.5,0.5,0.0,8.5,,0.3,44.8,2,1,,green_tripdata_2017-07.parquet
2,2017-09-19 20:19:14,2017-09-19 20:33:08,N,1,223,75,6,5.1,17.0,0.5,0.5,0.0,8.5,,0.3,26.8,2,1,,green_tripdata_2017-09.parquet
2,2017-03-07 20:44:38,2017-03-07 21:25:41,N,1,7,23,5,25.15,67.5,0.5,0.5,0.0,11.08,,0.3,79.88,2,1,,green_tripdata_2017-03.parquet
2,2017-03-09 21:24:55,2017-03-09 21:35:42,N,1,220,244,5,4.74,15.0,0.5,0.5,0.0,2.54,,0.3,18.84,2,1,,green_tripdata_2017-03.parquet
2,2017-03-10 20:07:30,2017-03-10 20:26:13,N,1,210,201,5,8.29,24.0,0.5,0.5,0.0,2.08,,0.3,27.38,2,1,,green_tripdata_2017-03.parquet
2,2017-05-01 02:11:44,2017-05-01 02:44:03,N,1,74,243,5,12.04,34.5,0.5,0.5,0.0,10.5,,0.3,46.3,2,1,,green_tripdata_2017-05.parquet
2,2017-01-01 05:42:44,2017-01-01 06:15:11,N,1,181,201,5,19.2,52.5,0.5,0.5,0.0,2.08,,0.3,55.88,2,1,,green_tripdata_2017-01.parquet
2,2017-01-27 21:22:27,2017-01-27 22:21:42,N,1,92,23,5,36.38,98.5,0.5,0.5,0.0,11.08,,0.3,110.88,2,1,,green_tripdata_2017-01.parquet
2,2017-01-28 05:30:07,2017-01-28 06:20:51,N,1,255,214,5,18.28,52.0,0.5,0.5,0.0,15.0,,0.3,68.3,2,1,,green_tripdata_2017-01.parquet
2,2017-01-14 20:45:01,2017-01-14 21:11:14,N,1,31,163,5,15.45,42.5,0.5,0.5,0.0,2.54,,0.3,46.34,2,1,,green_tripdata_2017-01.parquet
2,2017-02-17 23:05:42,2017-02-17 23:17:25,N,1,244,220,5,4.16,14.0,0.5,0.5,0.0,2.54,,0.3,17.84,2,1,,green_tripdata_2017-02.parquet
2,2017-10-28 21:34:52,2017-10-28 22:26:25,N,1,174,201,5,35.26,92.0,0.5,0.5,0.0,7.92,,0.3,101.22,2,1,,green_tripdata_2017-10.parquet
2,2017-07-08 03:58:58,2017-07-08 04:37:04,N,1,82,244,5,13.13,42.5,0.5,0.5,0.0,9.0,,0.3,52.8,2,1,,green_tripdata_2017-07.parquet
2,2017-11-01 01:12:29,2017-11-01 01:16:16,N,1,17,49,5,0.75,4.5,0.5,0.5,0.0,32.0,,0.3,37.8,2,1,,green_tripdata_2017-11.parquet
2,2017-03-05 03:39:25,2017-03-05 04:21:49,N,1,226,221,3,18.87,54.0,0.5,0.5,0.0,11.08,,0.3,66.38,2,1,,green_tripdata_2017-03.parquet
1,2017-04-08 22:46:12,2017-04-08 23:05:55,N,1,51,174,3,4.0,16.0,0.5,0.5,0.0,10.0,,0.3,27.3,2,1,,green_tripdata_2017-04.parquet
2,2017-01-10 02:12:47,2017-01-10 02:56:36,N,1,25,201,3,30.33,80.0,0.5,0.5,0.0,2.08,,0.3,83.38,2,1,,green_tripdata_2017-01.parquet
2,2017-01-13 23:04:50,2017-01-13 23:46:04,N,1,260,201,3,13.45,42.0,0.5,0.5,0.0,2.08,,0.3,45.38,2,1,,green_tripdata_2017-01.parquet
1,2017-02-05 04:35:27,2017-02-05 05:57:45,N,1,248,220,3,30.3,89.0,0.5,0.5,0.0,11.08,,0.3,101.38,2,1,,green_tripdata_2017-02.parquet
1,2017-02-11 02:17:20,2017-02-11 02:29:49,N,1,244,200,3,6.0,18.5,0.5,0.5,0.0,2.54,,0.3,22.34,2,1,,green_tripdata_2017-02.parquet
2,2017-02-17 22:21:41,2017-02-17 22:31:21,N,1,244,200,3,3.97,13.5,0.5,0.5,0.0,2.54,,0.3,17.34,2,1,,green_tripdata_2017-02.parquet
1,2017-06-30 23:44:20,2017-06-30 23:53:55,N,1,82,70,3,3.3,12.0,0.5,0.5,0.0,2.0,,0.3,15.3,2,1,,green_tripdata_2017-06.parquet
1,2017-07-01 21:28:19,2017-07-01 21:53:06,N,1,14,249,3,9.5,29.0,0.5,0.5,0.0,5.75,,0.3,36.05,2,1,,green_tripdata_2017-07.parquet
1,2017-07-08 17:53:00,2017-07-08 17:56:04,N,1,243,243,3,0.5,4.0,0.5,0.5,0.0,12.5,,0.3,17.8,2,1,,green_tripdata_2017-07.parquet
2,2017-11-26 03:55:46,2017-11-26 04:20:12,N,1,130,117,3,12.37,35.5,0.5,0.5,0.0,4.0,,0.3,40.8,2,1,,green_tripdata_2017-11.parquet
1,2017-04-24 23:28:54,2017-04-25 00:25:27,N,1,250,116,6,15.8,53.0,0.5,0.5,0.0,10.0,,0.3,64.3,2,1,,green_tripdata_2017-04.parquet
2,2017-01-17 21:52:12,2017-01-17 22:50:26,N,1,181,201,6,30.01,82.0,0.5,0.5,0.0,2.08,,0.3,85.38,2,1,,green_tripdata_2017-01.parquet
2,2017-01-18 00:02:48,2017-01-18 00:02:48,N,1,33,201,6,30.75,85.0,0.5,0.5,0.0,2.08,,0.3,88.38,2,1,,green_tripdata_2017-01.parquet
1,2017-01-27 03:42:00,2017-01-27 04:48:34,N,1,36,117,4,36.0,101.0,0.5,0.5,0.0,2.08,,0.3,104.38,2,1,,green_tripdata_2017-01.parquet
2,2017-02-04 05:42:02,2017-02-04 06:10:20,N,1,226,117,6,15.36,42.5,0.5,0.5,0.0,4.16,,0.3,47.96,2,1,,green_tripdata_2017-02.parquet
1,2017-02-25 21:44:31,2017-02-25 21:55:38,N,1,244,200,4,5.7,17.0,0.5,0.5,0.0,2.54,,0.3,20.84,2,1,,green_tripdata_2017-02.parquet
2,2017-02-20 20:06:42,2017-02-20 20:21:04,N,1,152,220,4,6.47,19.5,0.5,0.5,0.0,2.54,,0.3,23.34,2,1,,green_tripdata_2017-02.parquet
2,2017-06-01 22:20:12,2017-06-01 22:44:48,N,1,80,129,4,5.76,21.5,0.5,0.5,0.0,5.0,,0.3,27.8,2,1,,green_tripdata_2017-06.parquet
2,2017-04-07 22:36:48,2017-04-07 22:37:28,N,1,97,97,5,0.0,2.5,0.5,0.5,0.0,4.0,,0.3,7.8,1,1,,green_tripdata_2017-04.parquet
2,2017-04-30 22:08:01,2017-04-30 22:08:36,N,1,189,189,5,0.0,2.5,0.5,0.5,0.0,10.2,,0.3,14.0,1,1,,green_tripdata_2017-04.parquet
1,2017-05-08 01:34:22,2017-05-08 01:34:50,N,1,260,260,4,0.0,2.5,0.5,0.5,0.0,5.5,,0.3,9.3,1,1,,green_tripdata_2017-05.parquet
2,2017-06-01 20:13:43,2017-06-01 20:14:00,N,1,112,112,5,0.0,2.5,0.5,0.5,0.0,18.0,,0.3,21.8,1,1,,green_tripdata_2017-06.parquet
2,2017-06-25 00:31:08,2017-06-25 00:31:29,N,1,112,112,5,0.0,2.5,0.5,0.5,0.0,18.88,,0.3,22.68,1,1,,green_tripdata_2017-06.parquet
2,2017-06-30 20:18:49,2017-06-30 20:19:24,N,1,25,25,5,0.0,2.5,0.5,0.5,0.0,16.2,,0.3,20.0,1,1,,green_tripdata_2017-06.parquet
2,2017-10-29 22:01:01,2017-10-29 22:02:13,N,1,106,25,5,0.0,2.5,0.5,0.5,0.0,24.5,,0.3,28.3,1,1,,green_tripdata_2017-10.parquet
2,2017-12-16 00:22:33,2017-12-16 00:22:56,N,1,36,36,5,0.0,2.5,0.5,0.5,0.0,16.2,,0.3,20.0,1,1,,green_tripdata_2017-12.parquet
2,2017-12-19 22:03:03,2017-12-19 22:03:22,N,1,71,71,5,0.0,2.5,0.5,0.5,0.0,34.2,,0.3,38.0,1,1,,green_tripdata_2017-12.parquet
2,2017-09-08 02:19:28,2017-09-08 02:19:50,N,1,97,97,5,0.0,2.5,0.5,0.5,0.0,6.2,,0.3,10.0,1,1,,green_tripdata_2017-09.parquet
2,2017-11-02 03:25:32,2017-11-02 03:26:09,N,1,25,25,5,0.0,2.5,0.5,0.5,0.0,7.5,,0.3,11.3,1,1,,green_tripdata_2017-11.parquet
2,2017-03-04 21:15:18,2017-03-04 21:24:05,N,1,17,61,5,1.98,8.5,0.5,0.5,0.0,10.5,,0.3,20.3,1,1,,green_tripdata_2017-03.parquet
1,2017-04-09 05:31:38,2017-04-09 06:18:27,N,1,255,265,3,16.5,49.5,0.5,0.5,0.0,10.5,,0.3,61.3,1,1,,green_tripdata_2017-04.parquet
2,2017-04-21 04:13:41,2017-04-21 05:41:34,N,1,255,265,3,32.42,96.0,0.5,0.5,0.0,10.5,,0.3,107.8,1,1,,green_tripdata_2017-04.parquet
1,2017-05-29 02:42:25,2017-05-29 03:35:41,N,1,112,265,3,28.7,80.5,0.5,0.5,0.0,10.5,,0.3,92.3,1,1,,green_tripdata_2017-05.parquet
1,2017-01-06 23:02:01,2017-01-07 00:09:54,N,1,65,265,3,17.9,62.5,0.5,0.5,0.0,10.5,,0.3,74.3,1,1,,green_tripdata_2017-01.parquet
2,2017-07-29 23:06:05,2017-07-29 23:30:15,N,1,166,244,5,9.83,29.0,0.5,0.5,0.0,10.5,,0.3,40.8,1,1,,green_tripdata_2017-07.parquet
1,2017-12-19 03:16:00,2017-12-19 04:14:50,N,1,244,265,3,45.3,116.5,0.5,0.5,0.0,10.5,,0.3,128.3,1,1,,green_tripdata_2017-12.parquet
1,2017-12-23 01:22:49,2017-12-23 01:54:05,N,1,78,265,4,19.8,54.0,0.5,0.5,0.0,10.5,,0.3,65.8,1,1,,green_tripdata_2017-12.parquet
2,2017-09-23 02:54:47,2017-09-23 03:18:07,N,1,256,265,5,5.78,22.0,0.5,0.5,0.0,10.5,,0.3,33.8,1,1,,green_tripdata_2017-09.parquet
2,2017-03-03 21:22:10,2017-03-03 21:50:07,N,1,83,162,5,7.75,27.5,0.5,0.5,0.0,8.0,,0.3,36.8,1,1,,green_tripdata_2017-03.parquet
2,2017-01-03 20:06:10,2017-01-03 20:23:03,N,1,210,201,5,7.25,22.0,0.5,0.5,0.0,2.08,,0.3,25.38,1,1,,green_tripdata_2017-01.parquet
2,2017-01-08 23:28:30,2017-01-08 23:30:20,N,1,177,76,5,0.69,4.0,0.5,0.5,0.0,25.0,,0.3,30.3,1,1,,green_tripdata_2017-01.parquet
2,2017-01-10 23:53:55,2017-01-11 00:00:02,N,1,255,112,5,1.34,7.0,0.5,0.5,0.0,2.0,,0.3,10.3,1,1,,green_tripdata_2017-01.parquet
2,2017-01-27 20:25:23,2017-01-27 21:11:36,N,1,61,115,5,13.76,46.0,0.5,0.5,0.0,11.08,,0.3,58.38,1,1,,green_tripdata_2017-01.parquet
1,2017-02-23 23:46:37,2017-02-24 02:24:16,N,1,254,177,5,86.3,245.0,0.5,0.5,0.0,32.08,,0.3,278.38,1,1,,green_tripdata_2017-02.parquet
2,2017-02-18 22:48:52,2017-02-18 22:59:49,N,1,243,200,5,7.09,20.0,0.5,0.5,0.0,2.54,,0.3,23.84,1,1,,green_tripdata_2017-02.parquet
2,2017-06-25 22:40:58,2017-06-25 22:42:03,N,1,35,35,5,0.04,3.0,0.5,0.5,0.0,43.02,,0.3,49.27,1,1,,green_tripdata_2017-06.parquet
2,2017-10-06 21:31:35,2017-10-06 21:32:28,N,1,77,77,5,0.17,3.0,0.5,0.5,0.0,23.0,,0.3,27.3,1,1,,green_tripdata_2017-10.parquet
2,2017-10-19 00:57:58,2017-10-19 00:59:03,N,1,17,225,5,0.38,3.0,0.5,0.5,0.0,8.7,,0.3,13.0,1,1,,green_tripdata_2017-10.parquet
2,2017-10-23 20:36:29,2017-10-23 20:59:09,N,1,30,198,5,9.87,29.0,0.5,0.5,0.0,2.16,,0.3,32.46,1,1,,green_tripdata_2017-10.parquet
2,2017-09-16 20:16:50,2017-09-16 21:14:03,N,1,97,117,5,15.64,52.5,0.5,0.5,0.0,2.16,,0.3,55.96,1,1,,green_tripdata_2017-09.parquet
2,2017-11-04 23:18:55,2017-11-04 23:19:46,N,1,188,72,5,0.32,3.0,0.5,0.5,0.0,23.2,,0.3,27.5,1,1,,green_tripdata_2017-11.parquet
2,2017-03-18 04:14:13,2017-03-18 04:35:20,N,1,7,42,6,5.46,20.0,0.5,0.5,0.0,8.0,,0.3,29.3,1,1,,green_tripdata_2017-03.parquet
1,2017-03-26 00:02:55,2017-03-26 00:34:55,N,1,51,152,6,11.6,37.5,0.5,0.5,0.0,5.0,,0.3,43.8,1,1,,green_tripdata_2017-03.parquet
2,2017-04-20 22:29:31,2017-04-20 23:42:51,N,1,80,27,6,39.51,105.5,0.5,0.5,0.0,4.25,,0.3,111.05,1,1,,green_tripdata_2017-04.parquet
2,2017-04-30 03:48:32,2017-04-30 04:31:55,N,1,42,117,6,24.19,66.5,0.5,0.5,0.0,7.92,,0.3,75.72,1,1,,green_tripdata_2017-04.parquet
2,2017-02-05 03:55:21,2017-02-05 04:10:16,N,1,179,166,6,4.75,16.5,0.5,0.5,0.0,8.0,,0.3,25.8,1,1,,green_tripdata_2017-02.parquet
2,2017-02-20 23:17:44,2017-02-20 23:31:16,N,1,116,220,6,4.92,16.5,0.5,0.5,0.0,2.54,,0.3,20.34,1,1,,green_tripdata_2017-02.parquet
2,2017-07-01 22:26:18,2017-07-01 22:32:03,N,1,35,35,6,0.14,5.0,0.5,0.5,0.0,43.02,,0.3,51.27,1,1,,green_tripdata_2017-07.parquet
2,2017-12-30 01:40:44,2017-12-30 02:12:00,N,1,260,117,6,20.36,54.5,0.5,0.5,0.0,2.16,,0.3,57.96,1,1,,green_tripdata_2017-12.parquet
2,2017-11-25 20:03:15,2017-11-25 20:29:58,N,1,75,130,6,13.81,39.0,0.5,0.5,0.0,8.5,,0.3,48.8,1,1,,green_tripdata_2017-11.parquet
1,2017-03-04 04:04:42,2017-03-04 06:20:36,N,1,177,177,3,32.5,113.5,0.5,0.5,0.0,21.0,,0.3,135.8,1,1,,green_tripdata_2017-03.parquet
1,2017-04-07 23:45:18,2017-04-07 23:57:36,N,1,74,179,3,4.0,14.0,0.5,0.5,0.0,11.3,,0.3,26.6,1,1,,green_tripdata_2017-04.parquet
2,2017-05-11 23:30:23,2017-05-12 00:40:22,N,1,77,115,4,20.07,68.5,0.5,0.5,0.0,22.02,,0.3,93.77,1,1,,green_tripdata_2017-05.parquet
2,2017-05-14 02:46:15,2017-05-14 04:02:18,N,1,225,115,4,17.36,69.0,0.5,0.5,0.0,22.02,,0.3,94.27,1,1,,green_tripdata_2017-05.parquet
1,2017-05-24 20:45:06,2017-05-24 20:52:30,N,1,212,182,3,1.2,7.0,0.5,0.5,0.0,2.0,,0.3,10.3,1,1,,green_tripdata_2017-05.parquet
1,2017-01-21 21:53:39,2017-01-21 23:17:59,N,1,177,115,3,17.7,69.5,0.5,0.5,0.0,11.08,,0.3,81.88,1,1,,green_tripdata_2017-01.parquet
1,2017-02-03 20:31:21,2017-02-04 00:29:18,N,1,17,17,3,167.7,444.5,0.5,0.5,0.0,56.2,,0.3,502.0,1,1,,green_tripdata_2017-02.parquet
1,2017-02-23 20:07:02,2017-02-23 20:59:26,N,1,118,14,3,11.4,47.5,0.5,0.5,0.0,11.08,,0.3,59.88,1,1,,green_tripdata_2017-02.parquet
2,2017-07-19 00:21:45,2017-07-19 01:11:27,N,1,93,201,4,17.93,51.5,0.5,0.5,0.0,2.16,,0.3,54.96,1,1,,green_tripdata_2017-07.parquet
2,2017-11-18 23:06:19,2017-11-18 23:43:16,N,1,106,201,3,20.85,58.0,0.5,0.5,0.0,2.16,,0.3,61.46,1,1,,green_tripdata_2017-11.parquet
1,2017-05-21 00:29:35,2017-05-21 01:11:19,N,1,112,212,4,12.3,42.5,0.5,0.5,0.0,97.28,,0.3,141.08,4,1,,green_tripdata_2017-05.parquet
1,2017-03-28 22:16:23,2017-03-28 22:59:32,N,1,7,265,2,14.0,45.5,0.5,0.5,0.0,16.26,,0.3,63.06,2,1,,green_tripdata_2017-03.parquet
2,2017-05-15 21:25:57,2017-05-15 22:13:45,N,1,235,265,2,21.46,60.0,0.5,0.5,0.0,13.14,,0.3,74.44,2,1,,green_tripdata_2017-05.parquet
1,2017-01-07 00:10:38,2017-01-07 01:12:28,N,1,265,265,2,18.3,64.0,0.5,0.5,0.0,20.5,,0.3,85.8,1,1,,green_tripdata_2017-01.parquet
1,2017-01-23 20:03:19,2017-01-24 00:01:09,N,1,17,265,2,75.3,229.0,0.5,0.5,0.0,32.66,,0.3,262.96,1,1,,green_tripdata_2017-01.parquet
2,2017-06-19 20:38:13,2017-06-19 21:47:26,N,1,97,265,2,30.64,85.5,0.5,0.5,0.0,52.52,,0.3,141.27,2,1,,green_tripdata_2017-06.parquet
2,2017-06-21 00:05:26,2017-06-21 00:34:54,N,1,80,265,2,9.35,29.5,0.5,0.5,0.0,16.26,,0.3,47.06,1,1,,green_tripdata_2017-06.parquet
2,2017-10-31 20:04:16,2017-10-31 21:04:17,N,1,42,265,2,47.31,122.5,0.5,0.5,0.0,18.5,,0.3,146.2,2,1,,green_tripdata_2017-10.parquet
1,2017-07-11 04:23:56,2017-07-11 05:09:13,N,1,82,265,2,20.0,57.5,0.5,0.5,0.0,26.76,,0.3,85.56,2,1,,green_tripdata_2017-07.parquet
2,2017-09-03 20:39:30,2017-09-03 21:26:19,N,1,93,265,2,16.48,50.0,0.5,0.5,0.0,16.26,,0.3,67.56,2,1,,green_tripdata_2017-09.parquet
2,2017-09-28 05:59:31,2017-09-28 06:41:31,N,1,226,265,2,12.95,40.5,0.5,0.5,0.0,12.5,,0.3,54.3,2,1,,green_tripdata_2017-09.parquet
2,2017-09-25 22:11:18,2017-09-25 23:09:27,N,1,93,265,2,39.24,103.0,0.5,0.5,0.0,16.26,,0.3,120.56,1,1,,green_tripdata_2017-09.parquet
1,2017-03-05 05:11:54,2017-03-05 05:33:06,N,1,255,265,2,8.4,26.5,0.5,0.5,0.0,10.5,,0.3,38.3,2,1,,green_tripdata_2017-03.parquet
1,2017-04-15 01:29:43,2017-04-15 02:05:00,N,1,61,265,2,8.9,31.0,0.5,0.5,0.0,10.5,,0.3,42.8,2,1,,green_tripdata_2017-04.parquet
2,2017-04-18 22:48:46,2017-04-18 23:13:11,N,1,247,265,2,5.33,20.0,0.5,0.5,0.0,10.5,,0.3,31.8,2,1,,green_tripdata_2017-04.parquet
2,2017-05-04 22:41:13,2017-05-04 22:48:38,N,1,244,265,2,2.2,9.0,0.5,0.5,0.0,10.5,,0.3,20.8,2,1,,green_tripdata_2017-05.parquet
2,2017-05-29 20:11:15,2017-05-29 20:26:45,N,1,244,265,2,6.61,21.0,0.5,0.5,0.0,10.5,,0.3,32.8,2,1,,green_tripdata_2017-05.parquet
2,2017-01-07 01:07:52,2017-01-07 01:33:43,N,1,75,265,2,10.37,30.5,0.5,0.5,0.0,10.5,,0.3,42.3,2,1,,green_tripdata_2017-01.parquet
1,2017-01-21 00:51:48,2017-01-21 01:36:55,N,1,129,265,2,15.7,49.0,0.5,0.5,0.0,10.5,,0.3,60.8,2,1,,green_tripdata_2017-01.parquet
2,2017-02-04 04:29:14,2017-02-04 04:51:32,N,1,112,265,2,7.45,23.5,0.5,0.5,0.0,10.5,,0.3,35.3,2,1,,green_tripdata_2017-02.parquet
2,2017-06-04 01:10:21,2017-06-04 01:22:24,N,1,243,265,2,5.02,16.0,0.5,0.5,0.0,10.5,,0.3,27.8,2,1,,green_tripdata_2017-06.parquet
2,2017-06-11 21:57:02,2017-06-11 22:41:57,N,1,41,265,2,15.9,47.5,0.5,0.5,0.0,10.5,,0.3,59.3,2,1,,green_tripdata_2017-06.parquet
1,2017-06-24 00:16:04,2017-06-24 00:50:06,N,1,49,265,2,11.3,36.0,0.5,0.5,0.0,10.5,,0.3,47.8,2,1,,green_tripdata_2017-06.parquet
2,2017-10-15 00:35:42,2017-10-15 01:36:57,N,1,168,265,2,11.75,47.5,0.5,0.5,0.0,10.5,,0.3,59.3,2,1,,green_tripdata_2017-10.parquet
1,2017-10-24 01:37:50,2017-10-24 02:40:58,N,1,173,265,2,23.7,71.0,0.5,0.5,0.0,10.5,,0.3,82.8,2,1,,green_tripdata_2017-10.parquet
2,2017-07-15 23:35:11,2017-07-16 00:20:28,N,1,260,265,2,12.42,41.5,0.5,0.5,0.0,10.5,,0.3,53.3,2,1,,green_tripdata_2017-07.parquet
2,2017-07-21 23:13:21,2017-07-22 06:59:58,N,1,255,265,2,10.93,36.5,0.5,0.5,0.0,10.5,,0.3,48.3,2,1,,green_tripdata_2017-07.parquet
2,2017-09-12 21:25:02,2017-09-12 22:02:59,N,1,166,265,2,10.27,35.0,0.5,0.5,0.0,10.5,,0.3,46.8,2,1,,green_tripdata_2017-09.parquet
1,2017-11-24 23:45:40,2017-11-25 00:20:05,N,1,244,265,2,25.4,67.0,0.5,0.5,0.0,10.5,,0.3,78.8,2,1,,green_tripdata_2017-11.parquet
2,2017-03-09 20:00:03,2017-03-09 20:40:21,N,1,181,265,2,6.77,29.0,0.5,0.5,0.0,10.5,,0.3,40.8,1,1,,green_tripdata_2017-03.parquet
1,2017-05-07 04:39:36,2017-05-07 05:11:53,N,1,80,265,2,11.9,36.0,0.5,0.5,0.0,10.5,,0.3,47.8,3,1,,green_tripdata_2017-05.parquet
1,2017-01-04 04:11:59,2017-01-04 05:16:28,N,1,61,265,2,20.7,65.5,0.5,0.5,0.0,10.5,,0.3,77.3,1,1,,green_tripdata_2017-01.parquet
1,2017-12-30 02:32:33,2017-12-30 02:37:58,N,1,244,265,2,2.3,8.5,0.5,0.5,0.0,10.5,,0.3,20.3,1,1,,green_tripdata_2017-12.parquet
1,2017-09-12 01:18:26,2017-09-12 02:29:43,N,1,41,265,2,22.1,72.5,0.5,0.5,0.0,10.5,,0.3,84.3,1,1,,green_tripdata_2017-09.parquet
1,2017-11-28 01:32:17,2017-11-28 01:45:39,N,1,244,265,2,8.1,23.5,0.5,0.5,0.0,10.5,,0.3,35.3,1,1,,green_tripdata_2017-11.parquet
2,2017-03-25 00:10:19,2017-03-25 01:04:41,N,1,66,117,2,32.4,87.0,0.5,0.5,0.0,2.16,,0.3,90.46,2,1,,green_tripdata_2017-03.parquet
1,2017-04-07 23:59:33,2017-04-08 00:44:45,N,1,25,117,2,23.8,65.5,0.5,0.5,0.0,2.16,,0.3,68.96,1,1,,green_tripdata_2017-04.parquet
2,2017-04-08 00:44:20,2017-04-08 01:33:51,N,1,97,117,2,14.26,46.0,0.5,0.5,0.0,2.16,,0.3,49.46,1,1,,green_tripdata_2017-04.parquet
1,2017-10-22 04:24:09,2017-10-22 05:13:46,N,1,129,117,2,28.1,75.0,0.5,0.5,0.0,2.16,,0.3,78.46,2,1,,green_tripdata_2017-10.parquet
2,2017-09-05 20:54:31,2017-09-05 21:33:29,N,1,129,117,2,12.93,41.5,0.5,0.5,0.0,2.16,,0.3,44.96,2,1,,green_tripdata_2017-09.parquet
1,2017-09-03 22:34:33,2017-09-03 23:05:19,N,1,14,117,2,13.9,39.5,0.5,0.5,0.0,2.16,,0.3,42.96,3,1,,green_tripdata_2017-09.parquet
2,2017-09-17 20:41:37,2017-09-17 21:33:51,N,1,188,117,2,14.82,48.5,0.5,0.5,0.0,2.16,,0.3,53.91,1,1,,green_tripdata_2017-09.parquet
2,2017-09-24 21:20:10,2017-09-24 21:48:18,N,1,124,117,2,9.01,29.5,0.5,0.5,0.0,2.16,,0.3,32.96,1,1,,green_tripdata_2017-09.parquet
2,2017-09-30 23:20:50,2017-10-01 00:04:22,N,1,82,117,2,13.34,44.0,0.5,0.5,0.0,2.16,,0.3,47.46,1,1,,green_tripdata_2017-09.parquet
2,2017-11-11 22:16:03,2017-11-11 22:42:50,N,1,216,117,2,9.37,29.5,0.5,0.5,0.0,2.16,,0.3,32.96,1,1,,green_tripdata_2017-11.parquet
2,2017-11-12 00:58:22,2017-11-12 01:31:26,N,1,260,117,2,20.39,55.0,0.5,0.5,0.0,2.16,,0.3,58.46,1,1,,green_tripdata_2017-11.parquet
2,2017-11-23 23:09:31,2017-11-24 00:02:27,N,1,91,117,2,11.4,36.0,0.5,0.5,0.0,2.16,,0.3,39.46,2,1,,green_tripdata_2017-11.parquet
1,2017-03-27 22:45:26,2017-03-27 23:17:18,N,1,61,201,2,11.8,36.0,0.5,0.5,0.0,2.16,,0.3,39.46,2,1,,green_tripdata_2017-03.parquet
